dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1948-08-01,23.671,0.293,Alagoinhas,Brazil,12.05S,37.81W
1948-09-01,24.121,0.304,Alagoinhas,Brazil,12.05S,37.81W
1948-10-01,25.083000000000002,0.35600000000000004,Alagoinhas,Brazil,12.05S,37.81W
1948-11-01,25.974,0.325,Alagoinhas,Brazil,12.05S,37.81W
1948-12-01,25.733,0.384,Alagoinhas,Brazil,12.05S,37.81W
1949-01-01,26.656,0.441,Alagoinhas,Brazil,12.05S,37.81W
1949-02-01,26.576,0.557,Alagoinhas,Brazil,12.05S,37.81W
1949-03-01,27.402,0.40299999999999997,Alagoinhas,Brazil,12.05S,37.81W
1949-04-01,25.976,0.34,Alagoinhas,Brazil,12.05S,37.81W
1949-05-01,25.023000000000003,0.649,Alagoinhas,Brazil,12.05S,37.81W
1949-06-01,24.44,0.28800000000000003,Alagoinhas,Brazil,12.05S,37.81W
1949-07-01,23.256999999999998,0.4,Alagoinhas,Brazil,12.05S,37.81W
1949-08-01,23.21,0.27,Alagoinhas,Brazil,12.05S,37.81W
1949-09-01,23.924,0.41,Alagoinhas,Brazil,12.05S,37.81W
1949-10-01,25.162,0.373,Alagoinhas,Brazil,12.05S,37.81W
1949-11-01,25.79,0.444,Alagoinhas,Brazil,12.05S,37.81W
1949-12-01,26.254,0.583,Alagoinhas,Brazil,12.05S,37.81W
1950-01-01,26.909000000000002,0.293,Alagoinhas,Brazil,12.05S,37.81W
1950-02-01,26.976000000000006,0.214,Alagoinhas,Brazil,12.05S,37.81W
1950-03-01,26.458000000000002,0.461,Alagoinhas,Brazil,12.05S,37.81W
1950-04-01,25.365,0.7490000000000001,Alagoinhas,Brazil,12.05S,37.81W
1950-05-01,24.868,0.8270000000000001,Alagoinhas,Brazil,12.05S,37.81W
1950-06-01,23.795,0.586,Alagoinhas,Brazil,12.05S,37.81W
1950-07-01,23.281,0.307,Alagoinhas,Brazil,12.05S,37.81W
1950-08-01,23.258000000000003,0.318,Alagoinhas,Brazil,12.05S,37.81W
1950-09-01,24.331,0.37,Alagoinhas,Brazil,12.05S,37.81W
1950-10-01,25.031999999999996,0.315,Alagoinhas,Brazil,12.05S,37.81W
1950-11-01,25.903000000000002,0.501,Alagoinhas,Brazil,12.05S,37.81W
1950-12-01,25.976,0.289,Alagoinhas,Brazil,12.05S,37.81W
1951-01-01,26.295,0.318,Alagoinhas,Brazil,12.05S,37.81W
1951-02-01,27.198,0.617,Alagoinhas,Brazil,12.05S,37.81W
1951-03-01,27.398000000000003,0.529,Alagoinhas,Brazil,12.05S,37.81W
1951-04-01,26.05,0.314,Alagoinhas,Brazil,12.05S,37.81W
1951-05-01,25.031,0.39799999999999996,Alagoinhas,Brazil,12.05S,37.81W
1951-06-01,24.156,0.915,Alagoinhas,Brazil,12.05S,37.81W
1951-07-01,23.112,0.511,Alagoinhas,Brazil,12.05S,37.81W
1951-08-01,23.253,0.513,Alagoinhas,Brazil,12.05S,37.81W
1951-09-01,24.123,0.529,Alagoinhas,Brazil,12.05S,37.81W
1951-10-01,25.186,0.359,Alagoinhas,Brazil,12.05S,37.81W
1951-11-01,25.905,0.406,Alagoinhas,Brazil,12.05S,37.81W
1951-12-01,25.955,0.4,Alagoinhas,Brazil,12.05S,37.81W
1952-01-01,26.776,0.56,Alagoinhas,Brazil,12.05S,37.81W
1952-02-01,27.413,0.65,Alagoinhas,Brazil,12.05S,37.81W
1952-03-01,26.565,0.509,Alagoinhas,Brazil,12.05S,37.81W
1952-04-01,26.340999999999998,0.314,Alagoinhas,Brazil,12.05S,37.81W
1952-05-01,24.945,0.507,Alagoinhas,Brazil,12.05S,37.81W
1952-06-01,24.644,0.315,Alagoinhas,Brazil,12.05S,37.81W
1952-07-01,23.919,0.402,Alagoinhas,Brazil,12.05S,37.81W
1952-08-01,23.895,0.326,Alagoinhas,Brazil,12.05S,37.81W
1952-09-01,25.149,0.26,Alagoinhas,Brazil,12.05S,37.81W
1952-10-01,25.555,0.243,Alagoinhas,Brazil,12.05S,37.81W
1952-11-01,26.242,0.20199999999999999,Alagoinhas,Brazil,12.05S,37.81W
1952-12-01,26.144000000000002,0.31,Alagoinhas,Brazil,12.05S,37.81W
1953-01-01,26.557,0.35200000000000004,Alagoinhas,Brazil,12.05S,37.81W
1953-02-01,27.015,0.485,Alagoinhas,Brazil,12.05S,37.81W
1953-03-01,26.886,0.35700000000000004,Alagoinhas,Brazil,12.05S,37.81W
1953-04-01,25.961,0.6509999999999999,Alagoinhas,Brazil,12.05S,37.81W
1953-05-01,25.171,0.251,Alagoinhas,Brazil,12.05S,37.81W
1953-06-01,24.498,0.40700000000000003,Alagoinhas,Brazil,12.05S,37.81W
1953-07-01,23.513,0.402,Alagoinhas,Brazil,12.05S,37.81W
1953-08-01,23.682,0.48200000000000004,Alagoinhas,Brazil,12.05S,37.81W
1953-09-01,24.825,0.331,Alagoinhas,Brazil,12.05S,37.81W
1953-10-01,25.553,0.68,Alagoinhas,Brazil,12.05S,37.81W
1953-11-01,26.127,0.192,Alagoinhas,Brazil,12.05S,37.81W
1953-12-01,25.922,0.45399999999999996,Alagoinhas,Brazil,12.05S,37.81W
1954-01-01,26.316999999999997,0.28300000000000003,Alagoinhas,Brazil,12.05S,37.81W
1954-02-01,26.776999999999997,0.579,Alagoinhas,Brazil,12.05S,37.81W
1954-03-01,26.717,0.374,Alagoinhas,Brazil,12.05S,37.81W
1954-04-01,25.938000000000002,0.281,Alagoinhas,Brazil,12.05S,37.81W
1954-05-01,25.246,0.298,Alagoinhas,Brazil,12.05S,37.81W
1954-06-01,24.488000000000003,0.363,Alagoinhas,Brazil,12.05S,37.81W
1954-07-01,23.633000000000003,0.21899999999999997,Alagoinhas,Brazil,12.05S,37.81W
1954-08-01,23.351999999999997,0.376,Alagoinhas,Brazil,12.05S,37.81W
1954-09-01,24.474,0.6459999999999999,Alagoinhas,Brazil,12.05S,37.81W
1954-10-01,25.389,0.281,Alagoinhas,Brazil,12.05S,37.81W
1954-11-01,25.927,0.29,Alagoinhas,Brazil,12.05S,37.81W
1954-12-01,25.895,0.336,Alagoinhas,Brazil,12.05S,37.81W
1955-01-01,26.209,0.39399999999999996,Alagoinhas,Brazil,12.05S,37.81W
1955-02-01,26.057,0.384,Alagoinhas,Brazil,12.05S,37.81W
1955-03-01,26.589000000000002,0.773,Alagoinhas,Brazil,12.05S,37.81W
1955-04-01,25.884,0.82,Alagoinhas,Brazil,12.05S,37.81W
1955-05-01,25.239,0.6629999999999999,Alagoinhas,Brazil,12.05S,37.81W
1955-06-01,24.307,0.507,Alagoinhas,Brazil,12.05S,37.81W
1955-07-01,23.604,0.6559999999999999,Alagoinhas,Brazil,12.05S,37.81W
1955-08-01,23.445,0.6,Alagoinhas,Brazil,12.05S,37.81W
1955-09-01,24.389,0.34600000000000003,Alagoinhas,Brazil,12.05S,37.81W
1955-10-01,25.393,0.5579999999999999,Alagoinhas,Brazil,12.05S,37.81W
1955-11-01,25.72,0.745,Alagoinhas,Brazil,12.05S,37.81W
1955-12-01,26.076,0.42,Alagoinhas,Brazil,12.05S,37.81W
1956-01-01,26.386,0.586,Alagoinhas,Brazil,12.05S,37.81W
1956-02-01,26.631,0.306,Alagoinhas,Brazil,12.05S,37.81W
1956-03-01,26.734,0.568,Alagoinhas,Brazil,12.05S,37.81W
1956-04-01,25.761999999999997,0.405,Alagoinhas,Brazil,12.05S,37.81W
1956-05-01,25.691999999999997,0.568,Alagoinhas,Brazil,12.05S,37.81W
1956-06-01,24.581999999999997,0.981,Alagoinhas,Brazil,12.05S,37.81W
1956-07-01,23.943,0.431,Alagoinhas,Brazil,12.05S,37.81W
1956-08-01,23.081,0.32,Alagoinhas,Brazil,12.05S,37.81W
1956-09-01,24.311,0.667,Alagoinhas,Brazil,12.05S,37.81W
1956-10-01,25.121,0.348,Alagoinhas,Brazil,12.05S,37.81W
1956-11-01,25.25,0.485,Alagoinhas,Brazil,12.05S,37.81W
1956-12-01,26.006,0.5479999999999999,Alagoinhas,Brazil,12.05S,37.81W
1957-01-01,25.846,0.324,Alagoinhas,Brazil,12.05S,37.81W
1957-02-01,26.863000000000003,0.423,Alagoinhas,Brazil,12.05S,37.81W
1957-03-01,26.191999999999997,0.402,Alagoinhas,Brazil,12.05S,37.81W
1957-04-01,25.004,1.251,Alagoinhas,Brazil,12.05S,37.81W
1957-05-01,24.866,0.359,Alagoinhas,Brazil,12.05S,37.81W
1957-06-01,24.241,0.97,Alagoinhas,Brazil,12.05S,37.81W
1957-07-01,23.686,0.777,Alagoinhas,Brazil,12.05S,37.81W
1957-08-01,23.811,1.044,Alagoinhas,Brazil,12.05S,37.81W
1957-09-01,24.679000000000002,1.403,Alagoinhas,Brazil,12.05S,37.81W
1957-10-01,25.261999999999997,0.455,Alagoinhas,Brazil,12.05S,37.81W
1957-11-01,26.293000000000003,0.502,Alagoinhas,Brazil,12.05S,37.81W
1957-12-01,26.638,0.33299999999999996,Alagoinhas,Brazil,12.05S,37.81W
1958-01-01,26.791,0.701,Alagoinhas,Brazil,12.05S,37.81W
1958-02-01,27.258000000000006,0.682,Alagoinhas,Brazil,12.05S,37.81W
1958-03-01,27.176,0.457,Alagoinhas,Brazil,12.05S,37.81W
1958-04-01,26.865,0.348,Alagoinhas,Brazil,12.05S,37.81W
1958-05-01,25.84,0.301,Alagoinhas,Brazil,12.05S,37.81W
1958-06-01,24.833,0.58,Alagoinhas,Brazil,12.05S,37.81W
1958-07-01,24.193,0.48100000000000004,Alagoinhas,Brazil,12.05S,37.81W
1958-08-01,24.024,0.37799999999999995,Alagoinhas,Brazil,12.05S,37.81W
1958-09-01,24.928,0.379,Alagoinhas,Brazil,12.05S,37.81W
1958-10-01,25.618000000000002,1.038,Alagoinhas,Brazil,12.05S,37.81W
1958-11-01,26.114,1.4069999999999998,Alagoinhas,Brazil,12.05S,37.81W
1958-12-01,26.118000000000002,1.4980000000000002,Alagoinhas,Brazil,12.05S,37.81W
1959-01-01,26.601999999999997,0.753,Alagoinhas,Brazil,12.05S,37.81W
1959-02-01,27.156,0.332,Alagoinhas,Brazil,12.05S,37.81W
1959-03-01,27.388,0.439,Alagoinhas,Brazil,12.05S,37.81W
1959-04-01,26.81,0.278,Alagoinhas,Brazil,12.05S,37.81W
1959-05-01,25.699,0.305,Alagoinhas,Brazil,12.05S,37.81W
1959-06-01,24.858,0.672,Alagoinhas,Brazil,12.05S,37.81W
1959-07-01,24.011,0.7879999999999999,Alagoinhas,Brazil,12.05S,37.81W
1959-08-01,24.471999999999998,0.419,Alagoinhas,Brazil,12.05S,37.81W
1959-09-01,24.823,0.71,Alagoinhas,Brazil,12.05S,37.81W
1959-10-01,25.82,0.61,Alagoinhas,Brazil,12.05S,37.81W
1959-11-01,26.278000000000002,0.48700000000000004,Alagoinhas,Brazil,12.05S,37.81W
1959-12-01,26.607,0.473,Alagoinhas,Brazil,12.05S,37.81W
1960-01-01,26.924,0.5329999999999999,Alagoinhas,Brazil,12.05S,37.81W
1960-02-01,27.201999999999998,0.46299999999999997,Alagoinhas,Brazil,12.05S,37.81W
1960-03-01,26.219,0.736,Alagoinhas,Brazil,12.05S,37.81W
1960-04-01,26.096,1.969,Alagoinhas,Brazil,12.05S,37.81W
1960-05-01,26.101,0.825,Alagoinhas,Brazil,12.05S,37.81W
1960-06-01,24.611,0.462,Alagoinhas,Brazil,12.05S,37.81W
1960-07-01,23.892,0.9259999999999999,Alagoinhas,Brazil,12.05S,37.81W
1960-08-01,23.839000000000002,0.6940000000000001,Alagoinhas,Brazil,12.05S,37.81W
1960-09-01,24.499000000000002,0.335,Alagoinhas,Brazil,12.05S,37.81W
1960-10-01,25.548000000000002,0.857,Alagoinhas,Brazil,12.05S,37.81W
1960-11-01,26.143,0.355,Alagoinhas,Brazil,12.05S,37.81W
1960-12-01,26.898000000000003,0.7390000000000001,Alagoinhas,Brazil,12.05S,37.81W
1961-01-01,26.767,0.38799999999999996,Alagoinhas,Brazil,12.05S,37.81W
1961-02-01,26.533,0.397,Alagoinhas,Brazil,12.05S,37.81W
1961-03-01,26.693,0.613,Alagoinhas,Brazil,12.05S,37.81W
1961-04-01,26.06,0.578,Alagoinhas,Brazil,12.05S,37.81W
1961-05-01,25.305999999999997,0.564,Alagoinhas,Brazil,12.05S,37.81W
1961-06-01,24.246,0.479,Alagoinhas,Brazil,12.05S,37.81W
1961-07-01,23.13,0.5770000000000001,Alagoinhas,Brazil,12.05S,37.81W
1961-08-01,23.449,0.7140000000000001,Alagoinhas,Brazil,12.05S,37.81W
1961-09-01,24.772,0.35600000000000004,Alagoinhas,Brazil,12.05S,37.81W
1961-10-01,25.265,0.5920000000000001,Alagoinhas,Brazil,12.05S,37.81W
1961-11-01,26.462,0.631,Alagoinhas,Brazil,12.05S,37.81W
1961-12-01,26.731,1.305,Alagoinhas,Brazil,12.05S,37.81W
1962-01-01,26.691,0.25,Alagoinhas,Brazil,12.05S,37.81W
1962-02-01,26.878,0.391,Alagoinhas,Brazil,12.05S,37.81W
1962-03-01,26.72,0.345,Alagoinhas,Brazil,12.05S,37.81W
1962-04-01,26.271,0.366,Alagoinhas,Brazil,12.05S,37.81W
1962-05-01,25.088,0.636,Alagoinhas,Brazil,12.05S,37.81W
1962-06-01,23.936999999999998,0.722,Alagoinhas,Brazil,12.05S,37.81W
1962-07-01,23.35,0.45299999999999996,Alagoinhas,Brazil,12.05S,37.81W
1962-08-01,23.627,0.384,Alagoinhas,Brazil,12.05S,37.81W
1962-09-01,24.633000000000003,0.381,Alagoinhas,Brazil,12.05S,37.81W
1962-10-01,25.014,0.92,Alagoinhas,Brazil,12.05S,37.81W
1962-11-01,25.947,0.23,Alagoinhas,Brazil,12.05S,37.81W
1962-12-01,26.316,0.275,Alagoinhas,Brazil,12.05S,37.81W
1963-01-01,26.781999999999996,0.39299999999999996,Alagoinhas,Brazil,12.05S,37.81W
1963-02-01,26.796999999999997,0.516,Alagoinhas,Brazil,12.05S,37.81W
1963-03-01,26.991,0.309,Alagoinhas,Brazil,12.05S,37.81W
1963-04-01,26.335,0.34299999999999997,Alagoinhas,Brazil,12.05S,37.81W
1963-05-01,24.818,0.37,Alagoinhas,Brazil,12.05S,37.81W
1963-06-01,23.83,0.545,Alagoinhas,Brazil,12.05S,37.81W
1963-07-01,23.119,0.385,Alagoinhas,Brazil,12.05S,37.81W
1963-08-01,23.451,0.598,Alagoinhas,Brazil,12.05S,37.81W
1963-09-01,24.435,0.523,Alagoinhas,Brazil,12.05S,37.81W
1963-10-01,25.771,0.48,Alagoinhas,Brazil,12.05S,37.81W
1963-11-01,26.653000000000002,0.626,Alagoinhas,Brazil,12.05S,37.81W
1963-12-01,25.952,0.34600000000000003,Alagoinhas,Brazil,12.05S,37.81W
1964-01-01,26.416999999999998,0.701,Alagoinhas,Brazil,12.05S,37.81W
1964-02-01,26.666999999999998,0.46,Alagoinhas,Brazil,12.05S,37.81W
1964-03-01,26.566999999999997,0.484,Alagoinhas,Brazil,12.05S,37.81W
1964-04-01,26.065,0.595,Alagoinhas,Brazil,12.05S,37.81W
1964-05-01,25.186,0.429,Alagoinhas,Brazil,12.05S,37.81W
1964-06-01,24.073,0.494,Alagoinhas,Brazil,12.05S,37.81W
1964-07-01,23.775,0.309,Alagoinhas,Brazil,12.05S,37.81W
1964-08-01,24.094,0.648,Alagoinhas,Brazil,12.05S,37.81W
1964-09-01,24.366999999999997,0.797,Alagoinhas,Brazil,12.05S,37.81W
1964-10-01,25.275,0.433,Alagoinhas,Brazil,12.05S,37.81W
1964-11-01,25.384,0.239,Alagoinhas,Brazil,12.05S,37.81W
1964-12-01,25.825,0.36200000000000004,Alagoinhas,Brazil,12.05S,37.81W
1965-01-01,25.912,0.305,Alagoinhas,Brazil,12.05S,37.81W
1965-02-01,26.610000000000007,0.45,Alagoinhas,Brazil,12.05S,37.81W
1965-03-01,26.635,0.654,Alagoinhas,Brazil,12.05S,37.81W
1965-04-01,25.971,0.462,Alagoinhas,Brazil,12.05S,37.81W
1965-05-01,25.533,0.5670000000000001,Alagoinhas,Brazil,12.05S,37.81W
1965-06-01,24.319000000000006,0.561,Alagoinhas,Brazil,12.05S,37.81W
1965-07-01,24.009,0.446,Alagoinhas,Brazil,12.05S,37.81W
1965-08-01,23.916,0.295,Alagoinhas,Brazil,12.05S,37.81W
1965-09-01,24.787,0.308,Alagoinhas,Brazil,12.05S,37.81W
1965-10-01,25.52,0.36200000000000004,Alagoinhas,Brazil,12.05S,37.81W
1965-11-01,26.156999999999996,0.42,Alagoinhas,Brazil,12.05S,37.81W
1965-12-01,26.526,0.57,Alagoinhas,Brazil,12.05S,37.81W
1966-01-01,26.726,0.23,Alagoinhas,Brazil,12.05S,37.81W
1966-02-01,26.139000000000006,0.354,Alagoinhas,Brazil,12.05S,37.81W
1966-03-01,26.54,0.434,Alagoinhas,Brazil,12.05S,37.81W
1966-04-01,25.86,0.885,Alagoinhas,Brazil,12.05S,37.81W
1966-05-01,25.186,0.379,Alagoinhas,Brazil,12.05S,37.81W
1966-06-01,24.375,0.28,Alagoinhas,Brazil,12.05S,37.81W
1966-07-01,23.835,0.317,Alagoinhas,Brazil,12.05S,37.81W
1966-08-01,23.855,0.415,Alagoinhas,Brazil,12.05S,37.81W
1966-09-01,24.244,0.604,Alagoinhas,Brazil,12.05S,37.81W
1966-10-01,25.406999999999996,0.6859999999999999,Alagoinhas,Brazil,12.05S,37.81W
1966-11-01,25.92,0.264,Alagoinhas,Brazil,12.05S,37.81W
1966-12-01,26.535,0.945,Alagoinhas,Brazil,12.05S,37.81W
1967-01-01,27.068,0.27899999999999997,Alagoinhas,Brazil,12.05S,37.81W
1967-02-01,26.849,0.358,Alagoinhas,Brazil,12.05S,37.81W
1967-03-01,26.689,0.34600000000000003,Alagoinhas,Brazil,12.05S,37.81W
1967-04-01,25.663,1.025,Alagoinhas,Brazil,12.05S,37.81W
1967-05-01,25.01,0.66,Alagoinhas,Brazil,12.05S,37.81W
1967-06-01,24.56,0.586,Alagoinhas,Brazil,12.05S,37.81W
1967-07-01,23.288,0.537,Alagoinhas,Brazil,12.05S,37.81W
1967-08-01,23.709,0.426,Alagoinhas,Brazil,12.05S,37.81W
1967-09-01,24.44,0.812,Alagoinhas,Brazil,12.05S,37.81W
1967-10-01,25.249000000000002,0.231,Alagoinhas,Brazil,12.05S,37.81W
1967-11-01,25.722,0.508,Alagoinhas,Brazil,12.05S,37.81W
1967-12-01,25.284000000000002,0.511,Alagoinhas,Brazil,12.05S,37.81W
1968-01-01,25.79,0.498,Alagoinhas,Brazil,12.05S,37.81W
1968-02-01,25.904000000000003,0.429,Alagoinhas,Brazil,12.05S,37.81W
1968-03-01,25.997,0.7040000000000001,Alagoinhas,Brazil,12.05S,37.81W
1968-04-01,25.46,0.584,Alagoinhas,Brazil,12.05S,37.81W
1968-05-01,24.451999999999998,0.698,Alagoinhas,Brazil,12.05S,37.81W
1968-06-01,23.119,1.16,Alagoinhas,Brazil,12.05S,37.81W
1968-07-01,23.081999999999997,0.41200000000000003,Alagoinhas,Brazil,12.05S,37.81W
1968-08-01,23.271,0.608,Alagoinhas,Brazil,12.05S,37.81W
1968-09-01,24.261,0.47200000000000003,Alagoinhas,Brazil,12.05S,37.81W
1968-10-01,25.265,0.263,Alagoinhas,Brazil,12.05S,37.81W
1968-11-01,25.647,0.5710000000000001,Alagoinhas,Brazil,12.05S,37.81W
1968-12-01,26.073,0.413,Alagoinhas,Brazil,12.05S,37.81W
1969-01-01,26.544,0.344,Alagoinhas,Brazil,12.05S,37.81W
1969-02-01,26.596999999999998,0.589,Alagoinhas,Brazil,12.05S,37.81W
1969-03-01,26.518,0.289,Alagoinhas,Brazil,12.05S,37.81W
1969-04-01,26.098000000000003,0.413,Alagoinhas,Brazil,12.05S,37.81W
1969-05-01,25.418000000000003,0.27,Alagoinhas,Brazil,12.05S,37.81W
1969-06-01,24.695999999999998,0.32299999999999995,Alagoinhas,Brazil,12.05S,37.81W
1969-07-01,24.108,0.426,Alagoinhas,Brazil,12.05S,37.81W
1969-08-01,24.09,0.29100000000000004,Alagoinhas,Brazil,12.05S,37.81W
1969-09-01,24.991,0.268,Alagoinhas,Brazil,12.05S,37.81W
1969-10-01,25.84,0.299,Alagoinhas,Brazil,12.05S,37.81W
1969-11-01,26.518,0.441,Alagoinhas,Brazil,12.05S,37.81W
1969-12-01,25.713,0.38,Alagoinhas,Brazil,12.05S,37.81W
1970-01-01,26.217,0.18,Alagoinhas,Brazil,12.05S,37.81W
1970-02-01,26.506999999999998,0.368,Alagoinhas,Brazil,12.05S,37.81W
1970-03-01,26.552,0.405,Alagoinhas,Brazil,12.05S,37.81W
1970-04-01,26.064,0.508,Alagoinhas,Brazil,12.05S,37.81W
1970-05-01,25.361,0.309,Alagoinhas,Brazil,12.05S,37.81W
1970-06-01,24.388,0.36200000000000004,Alagoinhas,Brazil,12.05S,37.81W
1970-07-01,23.456,0.266,Alagoinhas,Brazil,12.05S,37.81W
1970-08-01,23.584,0.245,Alagoinhas,Brazil,12.05S,37.81W
1970-09-01,24.875999999999998,0.276,Alagoinhas,Brazil,12.05S,37.81W
1970-10-01,25.588,0.46799999999999997,Alagoinhas,Brazil,12.05S,37.81W
1970-11-01,25.969,0.336,Alagoinhas,Brazil,12.05S,37.81W
1970-12-01,26.57,0.41700000000000004,Alagoinhas,Brazil,12.05S,37.81W
1971-01-01,26.482,0.332,Alagoinhas,Brazil,12.05S,37.81W
1971-02-01,26.796000000000006,0.34700000000000003,Alagoinhas,Brazil,12.05S,37.81W
1971-03-01,27.304000000000002,0.355,Alagoinhas,Brazil,12.05S,37.81W
1971-04-01,26.386999999999997,0.282,Alagoinhas,Brazil,12.05S,37.81W
1971-05-01,25.26,0.179,Alagoinhas,Brazil,12.05S,37.81W
1971-06-01,24.686999999999998,0.46299999999999997,Alagoinhas,Brazil,12.05S,37.81W
1971-07-01,23.81,0.32299999999999995,Alagoinhas,Brazil,12.05S,37.81W
1971-08-01,23.761999999999997,0.337,Alagoinhas,Brazil,12.05S,37.81W
1971-09-01,24.604,0.33799999999999997,Alagoinhas,Brazil,12.05S,37.81W
1971-10-01,25.146,0.348,Alagoinhas,Brazil,12.05S,37.81W
1971-11-01,25.802,0.242,Alagoinhas,Brazil,12.05S,37.81W
1971-12-01,26.217,0.313,Alagoinhas,Brazil,12.05S,37.81W
1972-01-01,26.429,0.303,Alagoinhas,Brazil,12.05S,37.81W
1972-02-01,26.375,0.436,Alagoinhas,Brazil,12.05S,37.81W
1972-03-01,26.853,0.743,Alagoinhas,Brazil,12.05S,37.81W
1972-04-01,26.1,0.253,Alagoinhas,Brazil,12.05S,37.81W
1972-05-01,25.320999999999998,0.7170000000000001,Alagoinhas,Brazil,12.05S,37.81W
1972-06-01,24.592,0.449,Alagoinhas,Brazil,12.05S,37.81W
1972-07-01,24.272,0.569,Alagoinhas,Brazil,12.05S,37.81W
1972-08-01,24.433000000000003,0.255,Alagoinhas,Brazil,12.05S,37.81W
1972-09-01,25.201,0.281,Alagoinhas,Brazil,12.05S,37.81W
1972-10-01,26.098000000000003,0.35,Alagoinhas,Brazil,12.05S,37.81W
1972-11-01,26.797,0.397,Alagoinhas,Brazil,12.05S,37.81W
1972-12-01,27.0,1.26,Alagoinhas,Brazil,12.05S,37.81W
1973-01-01,27.351,0.309,Alagoinhas,Brazil,12.05S,37.81W
1973-02-01,27.747,0.233,Alagoinhas,Brazil,12.05S,37.81W
1973-03-01,27.804000000000002,0.35600000000000004,Alagoinhas,Brazil,12.05S,37.81W
1973-04-01,26.836,0.273,Alagoinhas,Brazil,12.05S,37.81W
1973-05-01,25.947,0.337,Alagoinhas,Brazil,12.05S,37.81W
1973-06-01,25.201999999999998,0.43,Alagoinhas,Brazil,12.05S,37.81W
1973-07-01,24.664,0.223,Alagoinhas,Brazil,12.05S,37.81W
1973-08-01,24.929000000000002,0.287,Alagoinhas,Brazil,12.05S,37.81W
1973-09-01,25.090999999999998,0.26899999999999996,Alagoinhas,Brazil,12.05S,37.81W
1973-10-01,25.584,0.733,Alagoinhas,Brazil,12.05S,37.81W
1973-11-01,26.471,0.318,Alagoinhas,Brazil,12.05S,37.81W
1973-12-01,26.777,0.301,Alagoinhas,Brazil,12.05S,37.81W
1974-01-01,26.541999999999998,0.16399999999999998,Alagoinhas,Brazil,12.05S,37.81W
1974-02-01,26.487,0.183,Alagoinhas,Brazil,12.05S,37.81W
1974-03-01,26.46,0.282,Alagoinhas,Brazil,12.05S,37.81W
1974-04-01,26.033,0.262,Alagoinhas,Brazil,12.05S,37.81W
1974-05-01,25.254,0.348,Alagoinhas,Brazil,12.05S,37.81W
1974-06-01,24.145,0.182,Alagoinhas,Brazil,12.05S,37.81W
1974-07-01,23.322,0.35600000000000004,Alagoinhas,Brazil,12.05S,37.81W
1974-08-01,23.928,0.28300000000000003,Alagoinhas,Brazil,12.05S,37.81W
1974-09-01,24.615,0.325,Alagoinhas,Brazil,12.05S,37.81W
1974-10-01,25.56,0.174,Alagoinhas,Brazil,12.05S,37.81W
1974-11-01,25.773000000000003,0.39,Alagoinhas,Brazil,12.05S,37.81W
1974-12-01,26.316999999999997,0.22699999999999998,Alagoinhas,Brazil,12.05S,37.81W
1975-01-01,26.485,0.136,Alagoinhas,Brazil,12.05S,37.81W
1975-02-01,26.733,0.17600000000000002,Alagoinhas,Brazil,12.05S,37.81W
1975-03-01,26.751,0.22399999999999998,Alagoinhas,Brazil,12.05S,37.81W
1975-04-01,25.875,0.147,Alagoinhas,Brazil,12.05S,37.81W
1975-05-01,24.794,0.218,Alagoinhas,Brazil,12.05S,37.81W
1975-06-01,24.108,0.5670000000000001,Alagoinhas,Brazil,12.05S,37.81W
1975-07-01,23.36,0.39899999999999997,Alagoinhas,Brazil,12.05S,37.81W
1975-08-01,23.89,0.7040000000000001,Alagoinhas,Brazil,12.05S,37.81W
1975-09-01,24.621,1.02,Alagoinhas,Brazil,12.05S,37.81W
1975-10-01,25.704,0.35600000000000004,Alagoinhas,Brazil,12.05S,37.81W
1975-11-01,26.231,0.23800000000000002,Alagoinhas,Brazil,12.05S,37.81W
1975-12-01,25.713,0.284,Alagoinhas,Brazil,12.05S,37.81W
1976-01-01,26.468000000000004,0.384,Alagoinhas,Brazil,12.05S,37.81W
1976-02-01,26.063,0.226,Alagoinhas,Brazil,12.05S,37.81W
1976-03-01,26.266,0.242,Alagoinhas,Brazil,12.05S,37.81W
1976-04-01,25.663,0.19,Alagoinhas,Brazil,12.05S,37.81W
1976-05-01,25.421,0.8079999999999999,Alagoinhas,Brazil,12.05S,37.81W
1976-06-01,24.305999999999997,0.5329999999999999,Alagoinhas,Brazil,12.05S,37.81W
1976-07-01,23.728,0.55,Alagoinhas,Brazil,12.05S,37.81W
1976-08-01,23.739,0.33,Alagoinhas,Brazil,12.05S,37.81W
1976-09-01,25.143,0.703,Alagoinhas,Brazil,12.05S,37.81W
1976-10-01,25.112,0.512,Alagoinhas,Brazil,12.05S,37.81W
1976-11-01,26.158,0.5539999999999999,Alagoinhas,Brazil,12.05S,37.81W
1976-12-01,26.477,0.557,Alagoinhas,Brazil,12.05S,37.81W
1977-01-01,26.186999999999998,0.13699999999999998,Alagoinhas,Brazil,12.05S,37.81W
1977-02-01,26.361,0.344,Alagoinhas,Brazil,12.05S,37.81W
1977-03-01,27.26,0.152,Alagoinhas,Brazil,12.05S,37.81W
1977-04-01,26.311,0.142,Alagoinhas,Brazil,12.05S,37.81W
1977-05-01,25.233,0.326,Alagoinhas,Brazil,12.05S,37.81W
1977-06-01,24.533,0.11800000000000001,Alagoinhas,Brazil,12.05S,37.81W
